"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.516493246E1,1.204694986E0,-1.931364894E0,-6.851496696E-1,2.377160161E0
2.517295844E1,8.236873150E-1,-1.827451229E0,-8.591890335E-1,2.180881607E0
2.518098442E1,3.901684284E-1,-1.870480418E0,-1.269463062E0,2.294006291E0
2.518904092E1,-4.494190216E-2,-2.013911247E0,-1.352482796E0,2.426328090E0
2.519706690E1,-5.603897572E-1,-2.025956392E0,-1.428506374E0,2.541489021E0
2.520509288E1,-8.347966671E-1,-2.062952757E0,-1.393764496E0,2.625878714E0
2.521314938E1,-8.391444683E-1,-2.174157143E0,-1.048781872E0,2.555595065E0
2.522117536E1,-2.565238476E-1,-2.250623226E0,-6.293263435E-1,2.350991501E0
2.522920134E1,4.973270893E-1,-2.237096786E0,-4.051880836E-1,2.327254530E0
2.523725784E1,9.579548836E-1,-2.112178087E0,-3.842473030E-1,2.350876394E0
2.524528382E1,8.283135891E-1,-1.917553067E0,-5.432834625E-1,2.158302594E0
2.525330980E1,5.249140263E-1,-1.863077402E0,-5.610175133E-1,2.015274867E0
2.526136630E1,3.164334297E-1,-2.023541212E0,-4.144515991E-1,2.089645731E0
2.526939229E1,2.014043331E-1,-2.079510212E0,4.479598999E-2,2.089720821E0
2.527741827E1,8.383321762E-2,-1.986257792E0,4.770193100E-1,2.044454804E0
2.528544425E1,6.915545464E-2,-2.013022423E0,8.089237213E-1,2.170575808E0
2.529350075E1,-1.438963413E-1,-2.067398310E0,1.089159012E0,2.341176901E0
2.530152673E1,-3.742542267E-1,-2.147564888E0,1.422642708E0,2.603077688E0
2.530955271E1,-5.454125404E-1,-2.184758186E0,1.832868576E0,2.903454906E0
2.531760921E1,-5.576725006E-1,-2.218697071E0,2.191926003E0,3.168304738E0
2.532563519E1,-5.522723198E-1,-2.209047794E0,2.515416145E0,3.392965555E0
2.533366117E1,-5.276842117E-1,-2.114541531E0,2.630608559E0,3.416114445E0
2.534168715E1,-6.231060028E-1,-2.203503370E0,2.727309227E0,3.561166075E0
2.534974365E1,-8.031785488E-1,-2.258282423E0,2.747678757E0,3.646186204E0
2.535776963E1,-7.613575459E-1,-2.520456314E0,2.724439621E0,3.788790914E0
2.536579561E1,-1.497551441E0,-2.227648735E0,3.044931412E0,4.059148495E0
2.537385211E1,-1.853180647E0,-2.160321236E0,3.233736038E0,4.307936294E0
2.538187809E1,-2.079459667E0,-2.296934128E0,3.479778290E0,4.659282760E0
2.538990407E1,-2.344595671E0,-2.442200184E0,3.731376648E0,5.038317406E0
2.539793006E1,-2.420372248E0,-2.497228622E0,4.024929047E0,5.319248673E0
2.540598655E1,-2.255376101E0,-2.431941271E0,4.019161224E0,5.211018772E0
2.541401253E1,-2.262806892E0,-2.223861456E0,3.653339863E0,4.838672025E0
2.542203852E1,-2.446774721E0,-2.208606958E0,3.390378475E0,4.728563993E0
2.543006450E1,-2.573451281E0,-2.185664177E0,3.307717800E0,4.726603054E0
2.543812100E1,-2.652920008E0,-2.000585079E0,3.046230316E0,4.507753805E0
2.544614698E1,-2.724380970E0,-1.896040678E0,2.718690872E0,4.290513021E0
2.545417296E1,-2.675128937E0,-1.859982967E0,2.392945290E0,4.042528742E0
2.546219894E1,-2.702690125E0,-1.795444489E0,2.488906384E0,4.089353226E0
2.547025544E1,-2.835380077E0,-1.701258659E0,2.744408131E0,4.297142911E0
2.547828142E1,-3.069430351E0,-1.599648476E0,2.907614231E0,4.520453345E0
2.548630740E1,-3.341261148E0,-1.589327335E0,3.011413097E0,4.770597057E0
2.549433338E1,-3.571455717E0,-1.659886837E0,3.013746262E0,4.959151821E0
2.550238988E1,-3.644217968E0,-1.806445599E0,2.989867687E0,5.048056961E0
2.551041586E1,-3.686444998E0,-1.938957214E0,2.958235264E0,5.108873425E0
2.551844184E1,-3.637246847E0,-2.082713127E0,2.828246593E0,5.056306695E0
2.552646782E1,-3.453139305E0,-2.228911877E0,2.712779522E0,4.924570230E0
2.553452432E1,-3.218127489E0,-2.351584911E0,2.499002457E0,4.704392565E0
2.554255030E1,-3.106433868E0,-2.473852158E0,2.271676540E0,4.574974337E0
2.555057628E1,-3.079216242E0,-2.702249050E0,2.082899094E0,4.595888513E0
2.555863278E1,-3.146065235E0,-2.843400002E0,2.009467602E0,4.692612287E0
2.556665877E1,-3.278588057E0,-2.969632626E0,2.019498348E0,4.862739059E0
2.557468475E1,-3.388934374E0,-3.135767937E0,2.001736164E0,5.032381585E0
2.558271073E1,-3.408087254E0,-3.345460415E0,2.019745111E0,5.185222698E0
2.559076723E1,-3.438245058E0,-3.534661770E0,2.012229681E0,5.325826809E0
2.559879321E1,-3.380682230E0,-3.770558357E0,1.991810322E0,5.441822399E0
2.560681919E1,-3.342167377E0,-3.984789371E0,1.925080061E0,5.545679612E0
2.561487569E1,-3.245831251E0,-4.169196606E0,1.805390835E0,5.583641904E0
2.562290167E1,-3.184601068E0,-4.378454685E0,1.724309683E0,5.682058894E0
2.563092765E1,-3.093062401E0,-4.507333279E0,1.723389626E0,5.731767625E0
2.563895363E1,-2.967396736E0,-4.705846786E0,1.683816671E0,5.812544705E0
2.564701013E1,-2.978415012E0,-4.898858547E0,1.792628169E0,6.006936557E0
2.565503611E1,-2.927072525E0,-5.108032703E0,1.959629059E0,6.204828581E0
2.566306209E1,-2.957617760E0,-5.247463703E0,2.171224594E0,6.402936386E0
2.567111859E1,-2.952272415E0,-5.381632328E0,2.306568861E0,6.557296610E0
2.567914457E1,-2.964289427E0,-5.526605606E0,2.291163206E0,6.676811377E0
2.568717055E1,-3.139271021E0,-5.658975601E0,2.288060188E0,6.863981849E0
2.569519654E1,-3.256862164E0,-5.808504105E0,2.170587540E0,7.004093186E0
2.570325303E1,-3.195221186E0,-6.035548210E0,1.971501231E0,7.108030510E0
2.571127902E1,-3.128255129E0,-6.280698776E0,1.809307098E0,7.246154114E0
2.571930500E1,-3.018730164E0,-6.480134964E0,1.859038234E0,7.386535325E0
2.572736150E1,-2.935197353E0,-6.545423985E0,1.946013689E0,7.432693181E0
2.573538748E1,-2.676934958E0,-6.429234505E0,1.868522406E0,7.210576472E0
2.574341346E1,-2.389739513E0,-5.995735645E0,1.920014501E0,6.733955491E0
2.575146996E1,-2.143990040E0,-5.611795425E0,2.041984558E0,6.344969828E0
2.575949594E1,-2.076751947E0,-5.154250622E0,2.602924824E0,6.136319399E0
2.576752192E1,-2.010869265E0,-4.787066936E0,3.059420586E0,6.026579409E0
2.577557842E1,-1.627449989E0,-4.587828159E0,3.318164110E0,5.891262492E0
2.578360440E1,-1.419306278E0,-4.363942623E0,3.713468790E0,5.903242836E0
2.579163038E1,-1.290043354E0,-4.097150326E0,4.256353378E0,6.047098207E0
2.579965636E1,-1.039766788E0,-4.023798466E0,4.450442791E0,6.089212601E0
2.580771286E1,-1.411691189E0,-3.366431713E0,4.768659115E0,6.005484514E0
2.581573884E1,-1.507572651E0,-2.805609226E0,4.699363708E0,5.676991958E0
2.582376482E1,-1.675528526E0,-2.414886475E0,4.382070065E0,5.276515003E0
2.583179080E1,-1.964221954E0,-2.311384201E0,3.877421618E0,4.922912066E0
2.583984730E1,-1.858243465E0,-2.575552464E0,3.180843592E0,4.494919935E0
2.584787328E1,-1.850076199E0,-2.743361950E0,2.796100855E0,4.332089186E0
2.585589926E1,-1.907910824E0,-2.759016037E0,2.455149174E0,4.156928033E0
2.586392525E1,-1.920095444E0,-2.551053524E0,2.060137033E0,3.799842785E0
2.587198174E1,-1.823443890E0,-2.279176235E0,1.623034835E0,3.339735619E0
2.588000773E1,-1.743950367E0,-1.927448750E0,1.304487228E0,2.908282740E0
2.588803371E1,-1.565117359E0,-1.681365490E0,1.083782911E0,2.539914892E0
2.589605969E1,-1.231062412E0,-1.490736485E0,1.025688291E0,2.188571771E0
2.590411619E1,-7.286334038E-1,-1.296619892E0,1.060964227E0,1.826957819E0
2.591214217E1,-1.726188660E-1,-1.066360950E0,1.313049793E0,1.700300770E0
2.592016815E1,4.277553558E-1,-7.483377457E-1,1.695410728E0,1.901946783E0
2.592819413E1,8.606104851E-1,-2.912240028E-1,2.114035845E0,2.301001821E0
2.593625063E1,1.327544212E0,2.338428497E-1,2.514283180E0,2.852836488E0
2.594427661E1,1.683789730E0,5.337095261E-1,2.691186428E0,3.219080320E0
2.595230259E1,2.061598301E0,4.254479408E-1,2.625162840E0,3.364918044E0
2.596035909E1,2.547949791E0,1.377673149E-1,2.533989429E0,3.596127139E0
2.596838507E1,3.058213711E0,1.503086090E-2,2.478330612E0,3.936371381E0
2.597641105E1,3.644417763E0,7.251548767E-2,2.485229492E0,4.411734914E0
2.598446755E1,4.275166988E0,4.102516174E-1,2.687164068E0,5.066182971E0
2.599249353E1,4.867455482E0,9.357762337E-1,2.863483429E0,5.724276145E0
2.600051951E1,5.437410831E0,1.496733189E0,2.739939690E0,6.270001299E0
2.600857601E1,5.946151733E0,1.935597897E0,2.931882381E0,6.906460306E0
2.601660199E1,6.575146198E0,2.414659977E0,2.574275017E0,7.462574770E0
2.602462798E1,7.058449268E0,2.510658264E0,2.787914753E0,7.993596166E0
2.603268447E1,7.212280273E0,2.694830418E0,2.292739868E0,8.033414830E0
2.604071046E1,7.250112057E0,2.893405437E0,1.788865089E0,8.008492877E0
2.604873644E1,7.045376301E0,3.156373501E0,1.088398457E0,7.796449968E0
2.605676242E1,6.538044930E0,3.168771267E0,7.297344208E-1,7.302030893E0
2.606481892E1,5.715398788E0,3.415767670E0,5.800247192E-3,6.658324544E0
2.607284490E1,5.115723610E0,3.478455067E0,-2.723774910E-1,6.192290949E0
2.608087088E1,4.438038349E0,3.461853981E0,-4.901690483E-1,5.649856907E0
2.608889686E1,4.233926296E0,3.234735489E0,-7.190046310E-1,5.376487071E0
2.609695336E1,3.828170776E0,3.664757729E0,7.735681534E-2,5.300124978E0
2.610497934E1,3.302536488E0,3.703228951E0,4.515724182E-1,4.982426072E0
2.611300532E1,3.252063274E0,3.150012970E0,5.987505913E-1,4.566946411E0
2.612103130E1,2.614215374E0,3.743362427E0,9.584484100E-1,4.665351823E0
2.612908780E1,2.803090811E0,3.753806591E0,1.489840508E0,4.916096699E0
2.613711378E1,3.564805508E0,3.131536961E0,1.019702911E0,4.853262415E0
2.614513976E1,3.432075500E0,3.173980713E0,1.297189236E0,4.851391112E0
2.615319626E1,3.861535788E0,2.856286049E0,1.466954708E0,5.022129503E0
2.616122224E1,3.858457088E0,2.876792431E0,1.527638912E0,5.049485760E0
2.616924822E1,4.097609043E0,2.835591316E0,1.427459240E0,5.183494754E0
2.617730472E1,5.055923462E0,2.071939468E0,7.363915443E-1,5.513398926E0
2.618533070E1,5.821501732E0,1.420653343E0,-2.482404709E-1,5.997479610E0
2.619335669E1,6.421795845E0,1.223664761E0,-9.890670776E-1,6.611737367E0
2.620138267E1,6.587240696E0,1.086394787E0,-1.436572552E0,6.829036119E0
2.620943917E1,6.516238689E0,6.104173660E-1,-1.838998795E0,6.798227165E0
2.621746515E1,6.399149895E0,5.751752853E-2,-2.360002041E0,6.820706508E0
2.622549113E1,5.772222042E0,-3.002977371E-2,-2.679575920E0,6.363927734E0
2.623354763E1,5.224828720E0,-5.459403992E-2,-2.701284885E0,5.882070698E0
2.624157361E1,4.695264816E0,-6.322240829E-2,-2.501714230E0,5.320534076E0
2.624959959E1,4.502890587E0,-5.336685181E-1,-2.317418575E0,5.092274008E0
2.625765609E1,4.310791492E0,-9.463305473E-1,-1.995086670E0,4.843432215E0
2.626568207E1,3.830413818E0,-1.267480373E0,-1.387234211E0,4.266496838E0
2.627370805E1,3.365123749E0,-1.193135023E0,-7.044582367E-1,3.639215635E0
2.628173403E1,3.130048752E0,-8.873565197E-1,-5.857563019E-2,3.253926534E0
2.628979053E1,3.119130135E0,-6.757621765E-1,5.521993637E-1,3.238912079E0
2.629781651E1,3.147231102E0,-5.192220211E-1,1.273210526E0,3.434489796E0
2.630584249E1,3.182462215E0,-3.279387951E-1,1.806052208E0,3.673885434E0
2.631386847E1,3.224420786E0,-7.828974724E-2,1.900879860E0,3.743843337E0
2.632192497E1,3.630835056E0,-1.327896118E-1,1.635134697E0,3.984251719E0
2.632995095E1,4.323348522E0,-4.326403141E-1,1.572294235E0,4.620674112E0
2.633797694E1,4.052263260E0,-2.845823765E-1,1.721782684E0,4.412069839E0
2.634600292E1,3.268553972E0,-5.869007111E-2,1.183675766E0,3.476776943E0
2.635405942E1,2.290736198E0,-5.398797989E-2,1.883010864E-1,2.299096416E0
2.636208540E1,1.446749449E0,-1.757247448E-1,-6.192665100E-1,1.583494289E0
2.637011138E1,7.764761448E-1,-2.730977535E-1,-1.285999775E0,1.526857232E0
2.637816788E1,1.064061403E0,-9.358859062E-2,-1.554918766E0,1.886467032E0
2.638619386E1,1.129350185E0,-6.179126501E-1,-1.576142788E0,2.035061172E0
2.639421984E1,7.751028538E-1,-1.026960492E0,-1.785031796E0,2.200402417E0
2.640224582E1,6.960391998E-1,-1.093135476E0,-1.921947956E0,2.318037895E0
2.641030232E1,8.656821251E-1,-1.065775514E0,-1.956987381E0,2.390623893E0
2.641832830E1,3.682713509E-1,-5.183702707E-1,-1.910149097E0,2.013206671E0
2.642635428E1,-3.020653725E-1,-1.417601109E-1,-1.917860508E0,1.946671094E0
2.643441078E1,-3.470869064E-1,-7.818818092E-2,-1.926602364E0,1.959178241E0
2.644243676E1,-3.213191032E-1,-1.050043106E-1,-1.670557499E0,1.704416096E0
2.645046274E1,-4.183940887E-1,-1.313666105E-1,-1.149927139E0,1.230708424E0
2.645851924E1,-3.783736229E-1,-2.585450411E-1,-9.317903519E-1,1.038385957E0
2.646654522E1,1.438674927E-1,-5.353050232E-1,-6.488547325E-1,8.533825562E-1
2.647457120E1,4.145450592E-1,-5.663933754E-1,-2.442951202E-1,7.431885142E-1
2.648259718E1,1.570391655E-1,-3.453578949E-1,1.137924194E-1,3.960834379E-1
2.649065368E1,-4.822292328E-1,-4.164302349E-2,6.244373322E-2,4.880352387E-1
2.649867966E1,-6.011834145E-1,-4.254341125E-3,-1.633148193E-1,6.229858164E-1
2.650670565E1,-1.342296600E-1,-2.512309551E-1,-1.954936981E-1,3.454741386E-1
2.651476214E1,2.072811127E-2,-1.445330381E-1,1.644849777E-1,2.199426325E-1
2.652278812E1,-2.157196999E-1,1.962687969E-1,2.645330429E-1,3.937437750E-1
2.653081411E1,-3.037910461E-1,4.231796265E-1,9.559726715E-2,5.296308464E-1
2.653884009E1,-1.171879768E-1,4.288353920E-1,-1.584196091E-1,4.719423565E-1
2.654689659E1,3.672308922E-1,2.989451885E-1,-2.241439819E-1,5.238962479E-1
2.655492257E1,6.992189884E-1,3.614836335E-1,-2.133331299E-1,8.155296655E-1
2.656294855E1,7.617886066E-1,4.067791700E-1,-4.122886658E-1,9.569603536E-1
2.657100505E1,7.662520409E-1,5.073441267E-1,-4.866485596E-1,1.039888010E0
2.657903103E1,5.686633587E-1,5.509406328E-1,-4.376411438E-1,9.046785988E-1
2.658705701E1,-1.505613327E-2,5.594189763E-1,-4.910888672E-1,7.445431846E-1
2.659508299E1,-4.711594582E-1,6.396333575E-1,-4.811439514E-1,9.287742293E-1
2.660313949E1,-4.103689194E-1,8.971449137E-1,-2.541980743E-1,1.018768034E0
2.661116547E1,-4.630765915E-1,3.947720528E-1,-4.010362625E-1,7.287763629E-1
2.661919145E1,-7.665286064E-1,4.833543301E-2,-5.847330093E-1,9.653057084E-1
2.662724795E1,-1.062528610E0,-6.249916553E-2,-5.171966553E-1,1.183370430E0
2.663527393E1,-1.149069309E0,-5.604511499E-2,-3.811502457E-1,1.211931039E0
2.664329991E1,-9.353404045E-1,-4.543799162E-2,-3.308610916E-1,9.931743781E-1
2.665135641E1,-4.666156769E-1,-1.189211607E-1,-1.912641525E-1,5.181258616E-1
2.665938239E1,-1.966023445E-2,-2.755933404E-1,-4.080772400E-2,2.792910389E-1
2.666740838E1,-2.277112007E-2,-3.944790959E-1,6.804466248E-2,4.009518140E-1
2.667546487E1,-5.191707611E-1,-6.271817684E-1,2.991580963E-1,8.674046440E-1
2.668349086E1,-7.268409729E-1,-7.082069516E-1,7.103757858E-1,1.238744785E0
2.669151684E1,-6.903884411E-1,-7.728480101E-1,1.081985474E0,1.498206532E0
2.669957333E1,-7.755188942E-1,-9.858754873E-1,1.355926514E0,1.847137445E0
2.670759932E1,-8.610482216E-1,-1.112460136E0,1.511674881E0,2.064977613E0
2.671562530E1,-6.803894043E-1,-1.231078982E0,1.576459885E0,2.112749623E0
2.672368180E1,-2.850096226E-1,-1.363213301E0,1.491322517E0,2.040495979E0
2.673170778E1,-1.197924614E-1,-1.501230478E0,1.327223778E0,2.007377926E0
2.673973376E1,4.319500923E-2,-1.696378946E0,1.202876091E0,2.080018805E0
2.674779026E1,1.339874268E-1,-1.871332407E0,1.290133476E0,2.276901841E0
2.675581624E1,-9.611606598E-3,-1.952972889E0,1.517726898E0,2.473396536E0
2.676384222E1,-3.789002895E-1,-2.057111740E0,1.666381836E0,2.674341520E0
2.677189872E1,-7.621688843E-1,-2.193669319E0,1.771443367E0,2.920804357E0
2.677992470E1,-1.131714582E0,-2.260981083E0,1.818898201E0,3.114675588E0
2.678795068E1,-1.525748968E0,-2.294235229E0,1.738782883E0,3.258034855E0
2.679600718E1,-1.863702536E0,-2.356990814E0,1.414224625E0,3.320967348E0
2.680403316E1,-2.050271034E0,-2.413113117E0,9.941806793E-1,3.318903652E0
2.681205914E1,-2.303611994E0,-2.431312084E0,5.023641586E-1,3.386779653E0
2.682011564E1,-2.486836672E0,-2.400186300E0,8.234214783E-2,3.457170973E0
2.682814162E1,-2.701883793E0,-2.352601290E0,-2.806625366E-1,3.593560952E0
2.683616760E1,-2.775825024E0,-2.280072927E0,-4.531784058E-1,3.620677807E0
2.684419358E1,-2.719277859E0,-2.171106339E0,-4.208927155E-1,3.505042865E0
2.685225008E1,-2.632314920E0,-2.081334591E0,-1.251897812E-1,3.358081000E0
2.686027606E1,-2.626008987E0,-2.120813847E0,3.706455231E-2,3.375670060E0
2.686830204E1,-2.654301405E0,-2.187626362E0,3.725767136E-1,3.459745432E0
2.687635854E1,-2.725147724E0,-2.180321455E0,6.460342407E-1,3.549308666E0
2.688438452E1,-3.050444603E0,-2.047336578E0,9.311790466E-1,3.789972791E0
2.689241051E1,-3.373406887E0,-1.973131657E0,1.070193291E0,4.051966959E0
2.690046700E1,-3.646074772E0,-2.008658886E0,1.162755013E0,4.322102611E0
2.690849299E1,-3.867217541E0,-2.055933952E0,1.204011917E0,4.542232999E0
2.691651897E1,-3.794860840E0,-2.115080833E0,1.072314262E0,4.474862412E0
2.692457546E1,-3.788114071E0,-2.133678436E0,9.874215126E-1,4.458407017E0
2.693260145E1,-3.684097767E0,-2.187304020E0,9.242448807E-1,4.383047322E0
2.694062743E1,-3.453179359E0,-2.256133080E0,9.720191956E-1,4.237853876E0
2.694868393E1,-3.319563389E0,-2.273534536E0,1.058663845E0,4.160436217E0
2.695670991E1,-3.320838928E0,-2.300870657E0,1.143772125E0,4.198832176E0
2.696473589E1,-3.434978485E0,-2.377322197E0,1.178419113E0,4.340438875E0
2.697279239E1,-3.731272221E0,-2.458850384E0,1.217834949E0,4.631572040E0
2.698081837E1,-4.130697250E0,-2.508863688E0,1.228074074E0,4.986504057E0
2.698884435E1,-4.433439732E0,-2.573728800E0,1.205304623E0,5.266139670E0
2.699687033E1,-4.561223507E0,-2.729618549E0,1.018877506E0,5.412364426E0
2.700492683E1,-4.357694626E0,-2.927596092E0,8.844671249E-1,5.323777177E0
2.701295281E1,-3.962030888E0,-3.134614468E0,8.485755920E-1,5.122848539E0
2.702097879E1,-3.421655655E0,-3.391287327E0,8.368167877E-1,4.889664558E0
2.702903529E1,-2.810697556E0,-3.544993877E0,5.881242752E-1,4.562114916E0
2.703706127E1,-2.477488279E0,-3.581436872E0,3.211612701E-1,4.366667243E0
2.704508725E1,-2.396984816E0,-3.576009750E0,9.132862091E-2,4.306010086E0
2.705314375E1,-2.535419226E0,-3.551649332E0,-7.057046890E-2,4.364349186E0
2.706116973E1,-2.685132027E0,-3.537363052E0,-1.686601639E-1,4.444245450E0
2.706919572E1,-2.707228661E0,-3.620910168E0,-2.454156876E-1,4.527726397E0
2.707722170E1,-2.658415556E0,-3.566925526E0,-3.611702919E-1,4.463247131E0
2.708527819E1,-2.663454771E0,-3.453714848E0,-3.664917946E-1,4.376808632E0
2.709330418E1,-2.694015026E0,-3.360850334E0,-4.538793564E-1,4.331170558E0
2.710133016E1,-2.637478828E0,-3.370534897E0,-4.913783073E-1,4.307929050E0
2.710935614E1,-2.534629583E0,-3.398486137E0,-6.134500504E-1,4.283733899E0
2.711741264E1,-2.426611423E0,-3.390352249E0,-7.189745903E-1,4.230822123E0
2.712543862E1,-2.308079243E0,-3.353371620E0,-7.821733952E-1,4.145374076E0
2.713346460E1,-2.334664583E0,-3.296231747E0,-7.499055862E-1,4.108303888E0
2.714149058E1,-2.467216969E0,-3.323778152E0,-7.399661541E-1,4.205022079E0
2.714954708E1,-2.577931643E0,-3.329954147E0,-8.240573406E-1,4.291083392E0
2.715757306E1,-2.711117268E0,-3.344050884E0,-8.754603863E-1,4.393092765E0
2.716559904E1,-2.809281111E0,-3.411163330E0,-1.039923668E0,4.539772776E0
2.717362502E1,-2.858363390E0,-3.484852791E0,-1.127360821E0,4.646007174E0
2.718168152E1,-3.014572144E0,-3.605324745E0,-1.025675058E0,4.810199689E0
2.718970750E1,-3.100201368E0,-3.578147411E0,-1.077000380E0,4.855339045E0
2.719773348E1,-3.093248367E0,-3.549478531E0,-1.142842174E0,4.844901602E0
2.720578998E1,-3.146347046E0,-3.520703316E0,-1.142212391E0,4.857931732E0
2.721381596E1,-3.160412788E0,-3.509440422E0,-1.045968175E0,4.837192418E0
2.722184194E1,-3.194650173E0,-3.503458023E0,-8.623378277E-1,4.819090617E0
2.722986793E1,-3.028654337E0,-3.715094566E0,-8.421616554E-1,4.866611859E0
2.723792443E1,-3.339821339E0,-3.357620239E0,-5.046257973E-1,4.762632407E0
2.724595041E1,-3.379056692E0,-3.065117836E0,-2.165379524E-1,4.567259590E0
2.725397639E1,-3.265969753E0,-2.887510300E0,1.340267658E-1,4.361448995E0
2.726200237E1,-3.211127281E0,-2.740372181E0,4.971683025E-1,4.250665175E0
2.727005887E1,-2.997534752E0,-2.599965096E0,7.774810791E-1,4.043452722E0
2.727808485E1,-2.758803844E0,-2.473118305E0,1.146389246E0,3.878339994E0
2.728611083E1,-2.568323851E0,-2.362229347E0,1.502025366E0,3.799012384E0
2.729416733E1,-2.398328066E0,-2.232842922E0,1.662804365E0,3.674572544E0
2.730219331E1,-2.295865059E0,-2.170556545E0,1.617636204E0,3.549515315E0
2.731021929E1,-2.203840017E0,-2.085663795E0,1.453222752E0,3.364336585E0
2.731827579E1,-2.226472616E0,-1.978950500E0,1.313122749E0,3.255413453E0
2.732630177E1,-2.401741743E0,-1.808180332E0,1.105132818E0,3.202998292E0
2.733432775E1,-2.695466757E0,-1.739379406E0,7.892949581E-1,3.303629562E0
2.734238425E1,-3.081436634E0,-1.741253376E0,2.903361320E-1,3.551268804E0
2.735041023E1,-3.480202675E0,-1.791864395E0,-1.416513920E-1,3.916969975E0
2.735843621E1,-3.898731947E0,-1.842319489E0,-6.108546257E-1,4.355157318E0
2.736649271E1,-4.239194393E0,-1.901664734E0,-9.278795719E-1,4.737938197E0
2.737451869E1,-4.343341351E0,-1.995070457E0,-1.097267628E0,4.903969460E0
2.738254468E1,-4.321937561E0,-2.012071609E0,-1.102216959E0,4.893103174E0
2.739057066E1,-4.169350147E0,-2.040944576E0,-1.025746584E0,4.754060524E0
2.739862716E1,-3.865956545E0,-2.091827393E0,-8.244650364E-1,4.472259434E0
2.740665314E1,-3.535211802E0,-2.095942974E0,-6.169905663E-1,4.155884598E0
2.741467912E1,-3.164490461E0,-2.200293303E0,-2.735795975E-1,3.863953454E0
2.742273562E1,-2.626196384E0,-2.345307589E0,4.765176773E-2,3.521313083E0
2.743076160E1,-2.092339516E0,-2.366227627E0,3.420424461E-1,3.177091573E0
2.743878758E1,-1.231586456E0,-2.267657757E0,8.538684845E-1,2.718118520E0
2.744684408E1,-2.308712006E-1,-2.034268379E0,1.508796692E0,2.543229602E0
2.745487006E1,6.349053383E-1,-1.766310692E0,2.012001514E0,2.751564708E0
2.746289604E1,1.362380981E0,-1.507843018E0,2.295849800E0,3.066039597E0
2.747095254E1,1.978481293E0,-1.258718967E0,2.448703766E0,3.390414694E0
2.747897852E1,2.731681824E0,-9.533622265E-1,2.587329388E0,3.881399037E0
2.748700450E1,3.389751434E0,-7.461388111E-1,2.585652828E0,4.328133369E0
2.749506100E1,4.006762028E0,-5.052032471E-1,2.528003693E0,4.764470058E0
2.750308698E1,4.655914307E0,-1.835303307E-1,2.603143215E0,5.337375386E0
2.751111296E1,5.170269966E0,1.592099667E-1,2.761818886E0,5.863845402E0
2.751916946E1,5.812187672E0,6.446588039E-1,3.144018650E0,6.639424958E0
2.752719544E1,6.319980621E0,1.146003485E0,3.481893063E0,7.306097340E0
2.753522142E1,6.600269318E0,1.566357374E0,3.759142876E0,7.755526136E0
2.754327792E1,6.645061016E0,1.906842947E0,3.839444160E0,7.907857952E0
2.755130390E1,6.596652508E0,2.122455597E0,3.624659538E0,7.820409122E0
2.755932988E1,6.461031437E0,2.221040487E0,3.269388199E0,7.574090524E0
2.756735587E1,6.359677792E0,2.274894238E0,2.877386570E0,7.341661861E0
2.757541236E1,6.318982124E0,2.414763212E0,2.375051022E0,7.169482814E0
2.758343834E1,6.254917622E0,2.564270020E0,1.932458401E0,7.030922461E0
2.759146433E1,6.204151154E0,2.679138422E0,1.548422337E0,6.933028628E0
2.759952082E1,6.217133999E0,2.645138741E0,1.204134941E0,6.862904274E0
2.760754681E1,6.008380413E0,2.874205112E0,1.225438118E0,6.772251383E0
2.761557279E1,5.702349186E0,2.919646502E0,1.128575802E0,6.504983111E0
2.762362929E1,5.555458546E0,2.722637892E0,1.053156376E0,6.275748170E0
2.763165527E1,5.655876160E0,2.446019650E0,1.252835274E0,6.288206698E0
2.763968125E1,5.724001884E0,2.453664541E0,1.599140167E0,6.429768000E0
2.764773775E1,5.801262856E0,2.633033514E0,1.850384712E0,6.634111831E0
2.765576373E1,5.756335735E0,2.713591576E0,1.689807892E0,6.584408178E0
2.766378971E1,5.480997086E0,2.322234869E0,9.964561462E-1,6.035480817E0
2.767184621E1,5.385268211E0,1.885665178E0,7.639074326E-1,5.756770053E0
2.767987219E1,5.130223751E0,1.727950096E0,4.099025726E-1,5.428906648E0
2.768789817E1,5.076411247E0,1.659080029E0,1.604051590E-1,5.343054137E0
2.769595467E1,5.000947952E0,1.499827862E0,-2.617816925E-1,5.227570534E0
2.770398065E1,4.882115364E0,1.209342480E0,-6.322398186E-1,5.069249141E0
2.771200663E1,4.915183067E0,1.086014748E0,-1.048736572E0,5.141818843E0
2.772006313E1,4.896655560E0,7.695946693E-1,-1.375402927E0,5.144049459E0
2.772808911E1,4.863923550E0,3.920655251E-1,-1.865886211E0,5.224270191E0
2.773611509E1,4.642758369E0,3.041515350E-1,-2.231338501E0,5.160095439E0
2.774417159E1,4.223530293E0,3.264479637E-1,-2.369085312E0,4.853590590E0
2.775219757E1,3.746728182E0,3.848981857E-1,-2.483855247E0,4.511724235E0
2.776022355E1,3.254371643E0,2.252287865E-1,-2.841300488E0,4.326043372E0
2.776828005E1,2.972789764E0,-1.880226135E-1,-3.132740498E0,4.322834083E0
2.777630603E1,2.403580904E0,-2.562761307E-1,-2.931560516E0,3.799595462E0
