"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.150417995E1,-1.369394511E-1,1.530084610E-1,-1.238879204E0,1.255780906E0
1.151223646E1,-8.281487226E-1,4.756546021E-1,-8.905799389E-1,1.305836986E0
1.152026246E1,-1.500696421E0,6.744890213E-1,-5.170408487E-1,1.724632258E0
1.152826445E1,-2.132125378E0,8.444013596E-1,-1.460788250E-1,2.297892797E0
1.153631446E1,-2.850224018E0,7.385807037E-1,4.435608387E-1,2.977587048E0
1.154434572E1,-3.455256224E0,5.147647858E-1,9.308662415E-1,3.615285648E0
1.155239698E1,-3.975371122E0,5.362987518E-1,1.233346701E0,4.196705374E0
1.156042298E1,-4.145097733E0,5.853233337E-1,1.550227642E0,4.464039019E0
1.156844111E1,-4.140528679E0,8.661136627E-1,1.753817439E0,4.579301937E0
1.157647497E1,-4.127536297E0,1.031710625E0,1.650405407E0,4.563422039E0
1.158449657E1,-3.916687727E0,9.464921951E-1,1.443090320E0,4.280046717E0
1.159255749E1,-3.718883991E0,8.789920807E-1,1.073645115E0,3.969312163E0
1.160058349E1,-3.436523676E0,8.249082565E-1,8.330195546E-1,3.630990249E0
1.160859411E1,-3.258222818E0,8.802032471E-1,7.152200937E-1,3.449972967E0
1.161662953E1,-3.135852814E0,8.367166519E-1,9.605097175E-1,3.384707748E0
1.162466657E1,-2.993459225E0,7.112989426E-1,1.404201627E0,3.382089077E0
1.163271800E1,-2.674848318E0,5.755949020E-1,2.018719912E0,3.400198979E0
1.164074400E1,-2.299886942E0,4.319610596E-1,2.359108925E0,3.322870028E0
1.164876668E1,-1.973819017E0,3.905239105E-1,2.696536064E0,3.364487655E0
1.165678388E1,-1.502047896E0,4.105596542E-1,2.593369007E0,3.024941308E0
1.166484141E1,-6.070843339E-1,3.874168396E-1,1.950792789E0,2.079479671E0
1.167287851E1,-1.473705322E-1,6.008720398E-1,8.778145909E-1,1.073929112E0
1.168093503E1,-2.171555161E-1,8.189611435E-1,3.700768948E-2,8.480704227E-1
1.168896103E1,-2.332792580E-1,7.665739059E-1,-5.028169751E-1,9.459808011E-1
1.169696630E1,-3.155314922E-1,1.018475533E0,-7.084506750E-1,1.280138622E0
1.170500976E1,-4.434435964E-1,1.260930061E0,-6.906455159E-1,1.504519216E0
1.171303902E1,1.704614162E-1,1.161284447E0,-2.864953876E-2,1.174078131E0
1.172109554E1,4.564956129E-1,1.442261696E0,3.658558428E-1,1.556392477E0
1.172908141E1,3.938043118E-1,1.842634201E0,6.814677715E-1,2.003691832E0
1.173712711E1,3.024852574E-1,1.984109402E0,8.365254402E-1,2.174387790E0
1.174517354E1,4.206019938E-1,1.840401173E0,1.093254805E0,2.181556458E0
1.175323006E1,2.259591520E-1,1.701205254E0,1.269474268E0,2.134647927E0
1.176125606E1,-2.083318532E-1,1.674249649E0,1.164350152E0,2.049933005E0
1.176924453E1,-6.632667780E-1,1.695129395E0,8.529831171E-1,2.010215581E0
1.177728799E1,-1.141388535E0,1.697094917E0,4.406548142E-1,2.092146174E0
1.178533405E1,-1.545009136E0,1.737761497E0,4.436396062E-1,2.367210247E0
1.179339057E1,-1.627439499E0,1.704752922E0,6.742028594E-1,2.451385597E0
1.180141657E1,-1.501609445E0,1.868538380E0,6.477963924E-1,2.483124396E0
1.180940526E1,-1.936763406E0,2.250349522E0,5.424689651E-1,3.018177933E0
1.181745761E1,-2.151561499E0,2.069642067E0,5.551291704E-1,3.036577607E0
1.182549456E1,-2.086558104E0,1.802743912E0,4.700852633E-1,2.797246948E0
1.183355108E1,-1.725497723E0,1.655343056E0,1.143931895E-1,2.393864830E0
1.184157708E1,-1.241650105E0,1.541102409E0,-2.757791877E-1,1.998185622E0
1.184957491E1,-7.502664328E-1,1.256515503E0,-7.904194593E-1,1.663278044E0
1.185760922E1,-2.109524906E-1,8.734989166E-1,-1.387584329E0,1.653145964E0
1.186564722E1,3.113694191E-1,3.994255066E-1,-1.872280002E0,1.939568007E0
1.187371159E1,9.840536118E-1,-1.774873734E-1,-2.042616367E0,2.274235015E0
1.188173759E1,1.555335164E0,-6.584377289E-1,-1.893536210E0,2.537338585E0
1.188973949E1,2.485361338E0,-1.256575584E0,-1.531369686E0,3.178222191E0
1.189777457E1,3.458413601E0,-1.631995201E0,-1.274929166E0,4.031064047E0
1.190581559E1,4.208969593E0,-1.854210854E0,-1.220737219E0,4.758542033E0
1.191387211E1,4.558163643E0,-2.160287857E0,-1.387055874E0,5.231407403E0
1.192189810E1,4.274299145E0,-2.078630447E0,-1.372955322E0,4.947256213E0
1.192991588E1,4.194822788E0,-2.006700516E0,-1.481895685E0,4.880512269E0
1.193793134E1,3.918841124E0,-1.920577049E0,-1.660678864E0,4.669452456E0
1.194600662E1,3.480759621E0,-2.081251144E0,-1.901543498E0,4.479192063E0
1.195403262E1,2.958939075E0,-2.232562065E0,-2.017940521E0,4.220395452E0
1.196205862E1,2.392199039E0,-2.113564491E0,-2.098777771E0,3.820293082E0
1.197008153E1,1.456031561E0,-1.855923653E0,-2.019479752E0,3.105282431E0
1.197812115E1,5.677862763E-1,-1.658295631E0,-1.592671275E0,2.368317430E0
1.198616713E1,-5.405688286E-2,-1.496621132E0,-9.306777120E-1,1.763223741E0
1.199419313E1,-5.695784092E-1,-1.231909752E0,-2.308325917E-1,1.376700725E0
1.200221913E1,-1.361716509E0,-5.361509323E-1,-5.510952324E-2,1.464502213E0
1.201027564E1,-2.333422184E0,-1.658077240E-1,2.768667638E-1,2.355632929E0
1.201830164E1,-3.002193928E0,-6.043844223E-1,9.425880313E-1,3.204203662E0
1.202630134E1,-3.238088131E0,-1.090714455E0,1.385743856E0,3.687161347E0
1.203435364E1,-2.925815105E0,-1.500642776E0,1.330742359E0,3.547280367E0
1.204241016E1,-2.733576536E0,-1.657374382E0,5.572113991E-1,3.244967652E0
1.205040288E1,-2.582939148E0,-1.785992622E0,-1.340419173E0,3.414391285E0
1.205842211E1,-1.914943695E0,-2.211688042E0,-3.890983820E0,4.868092895E0
1.206646388E1,-1.066704869E0,-2.035760880E0,-4.652481556E0,5.189197073E0
1.207451416E1,-1.004529357E0,-1.267183304E0,-2.729148388E0,3.172236384E0
1.208257067E1,-1.225440264E0,-1.127313614E0,-3.588066101E-1,1.703315005E0
1.209058603E1,-1.490704536E0,-1.265037537E0,1.892927766E0,2.721340756E0
1.209859918E1,-1.713902593E0,-1.262034416E0,3.066134930E0,3.732475904E0
1.210664041E1,-1.849037886E0,-4.938468933E-1,2.831518650E0,3.417648859E0
1.211467467E1,-1.607764721E0,3.977890015E-1,1.781737804E0,2.432639121E0
1.212273118E1,-1.283246398E0,4.315185547E-1,1.085404396E0,1.735232631E0
1.213072957E1,-1.128218532E0,3.641138077E-1,5.235608220E-1,1.295982968E0
1.213877965E1,-1.140207529E0,4.086980820E-1,2.726259828E-1,1.241544304E0
1.214680134E1,-1.016288400E0,5.531654358E-1,3.192213178E-1,1.200306778E0
1.215486570E1,-8.350504637E-1,8.836326599E-1,6.015074849E-1,1.356439165E0
1.216289170E1,-7.536200285E-1,1.153238297E0,7.848821878E-1,1.585541474E0
1.217088607E1,-6.533204317E-1,1.326128960E0,8.019731045E-1,1.681846148E0
1.217893118E1,-5.618835092E-1,1.342372894E0,7.341507673E-1,1.629924972E0
1.218696969E1,-5.610711575E-1,1.319337845E0,6.640001535E-1,1.579983986E0
1.219502621E1,-6.164118052E-1,1.429633141E0,5.792479515E-1,1.661126913E0
1.220305221E1,-7.150105238E-1,1.496308327E0,6.494243145E-1,1.780991465E0
1.221104138E1,-8.256590366E-1,1.387976646E0,7.974425554E-1,1.801140373E0
1.221906453E1,-7.414678931E-1,1.224463463E0,1.167574286E0,1.847245280E0
1.222713021E1,-6.463986635E-1,1.065193176E0,1.533795953E0,1.976106718E0
1.223518672E1,-7.003902197E-1,9.865264893E-1,1.841189027E0,2.203124601E0
1.224321272E1,-7.014333010E-1,9.117488861E-1,2.060018301E0,2.359442754E0
1.225123872E1,-7.380866408E-1,7.856636047E-1,2.316546917E0,2.555079022E0
1.225924649E1,-7.600703239E-1,5.791549683E-1,2.505878448E0,2.681893766E0
1.226729653E1,-7.619807720E-1,4.047660828E-1,2.448407650E0,2.595987346E0
1.227534724E1,-6.912592649E-1,1.351795197E-1,2.331487894E0,2.435559212E0
1.228337323E1,-7.160896659E-1,7.499694824E-3,2.146485806E0,2.262795167E0
1.229142975E1,-7.301111221E-1,-7.636260986E-2,1.885198355E0,2.023083373E0
1.229945575E1,-7.254415154E-1,-9.663581848E-2,1.524816751E0,1.691351530E0
1.230746276E1,-7.957276702E-1,-3.413295746E-2,1.059099913E0,1.325156673E0
1.231550775E1,-7.443658113E-1,-5.575466156E-2,5.228953362E-1,9.113772962E-1
1.232353375E1,-7.672734261E-1,-5.811214447E-2,1.243650913E-1,7.794563539E-1
1.233154115E1,-9.477027059E-1,-1.313209534E-1,-1.742277145E-1,9.724921121E-1
1.233960580E1,-9.357486963E-1,-2.411298752E-1,-3.746995926E-1,1.036421258E0
1.234761341E1,-7.560668588E-1,-3.379278183E-1,-2.328698635E-1,8.602677947E-1
1.235566826E1,-4.263194203E-1,-4.385862350E-1,1.154897213E-1,6.224500056E-1
1.236372478E1,8.812600374E-2,-4.291219711E-1,4.166810513E-1,6.045948702E-1
1.237172034E1,5.132114291E-1,-2.928524017E-1,3.664712906E-1,6.953054775E-1
1.237976657E1,6.680741310E-1,-4.167461395E-2,6.511211395E-3,6.694043724E-1
1.238779499E1,8.707519174E-1,8.014583588E-2,-2.295215130E-1,9.040533068E-1
1.239582877E1,1.046152353E0,9.752273560E-2,-4.898798466E-1,1.159278954E0
1.240388529E1,1.170898438E0,1.493806839E-1,-6.188418865E-1,1.332772681E0
1.241189457E1,1.220526576E0,2.688798904E-1,-4.661636353E-1,1.333900316E0
1.241991118E1,1.322678328E0,3.647165298E-1,-3.080089092E-1,1.406188321E0
1.242794188E1,1.516229391E0,5.343647003E-1,-9.842157364E-2,1.610647077E0
1.243601980E1,1.566230059E0,7.677793503E-1,4.616737366E-2,1.744904913E0
1.244404580E1,1.494189620E0,8.276081085E-1,-1.001832485E-1,1.711015630E0
1.245204049E1,1.300187349E0,7.957372665E-1,-5.335164070E-1,1.615030866E0
1.246007691E1,1.264071107E0,6.341142654E-1,-7.565355301E-1,1.603846212E0
1.246812380E1,1.219730377E0,5.559673309E-1,-8.136854172E-1,1.568096242E0
1.247618031E1,1.078390718E0,5.378189087E-1,-8.498280048E-1,1.474579044E0
1.248420631E1,8.862360120E-1,4.452772141E-1,-9.158589840E-1,1.349993980E0
1.249219722E1,6.929582953E-1,2.906217575E-1,-1.073480606E0,1.310348357E0
1.250024380E1,4.671992064E-1,1.197233200E-1,-1.355363846E0,1.438617366E0
1.250831483E1,3.096696138E-1,-6.739711761E-2,-1.529236794E0,1.561730710E0
1.251634083E1,2.942769527E-1,-2.320489883E-1,-1.623075247E0,1.665778771E0
1.252436683E1,2.860498428E-1,-2.589464188E-1,-1.646036863E0,1.690655233E0
1.253236407E1,4.588555098E-1,-3.924751282E-1,-1.553582430E0,1.666794370E0
1.254039026E1,6.561752558E-1,-5.150775909E-1,-1.479699373E0,1.698640964E0
1.254842857E1,7.911392450E-1,-5.240859985E-1,-1.348879337E0,1.649255258E0
1.255650134E1,1.070980310E0,-6.514301300E-1,-1.187278986E0,1.726554786E0
1.256452734E1,1.307008386E0,-6.624517441E-1,-9.252984524E-1,1.733000421E0
1.257251561E1,1.560126901E0,-7.412099838E-1,-6.682627201E-1,1.852015996E0
1.258054345E1,1.795125246E0,-8.273868561E-1,-4.135210514E-1,2.019416579E0
1.258858895E1,1.975375175E0,-9.214096069E-1,-2.606065273E-1,2.195226300E0
1.259666185E1,2.073967457E0,-9.855566025E-1,-1.813797951E-1,2.303380442E0
1.260468785E1,2.178524017E0,-1.046250343E0,-1.251022816E-1,2.419970507E0
1.261268691E1,2.377143621E0,-1.151474953E0,-4.976987839E-3,2.641350248E0
1.262074934E1,2.559050560E0,-1.205318451E0,1.263804436E-1,2.831519796E0
1.262877657E1,2.616109371E0,-1.222358704E0,2.013022900E-1,2.894600431E0
1.263682236E1,2.652185917E0,-1.310579300E0,3.513050079E-1,2.979114541E0
1.264455355E1,2.593140125E0,-1.458241463E0,5.208435059E-1,3.020285058E0
1.265257955E1,2.414817572E0,-1.771319389E0,6.519100666E-1,3.064947474E0
1.266060555E1,2.059967995E0,-2.020425797E0,6.611754894E-1,2.960192826E0
1.266863155E1,1.568901420E0,-2.243760109E0,3.045926094E-1,2.754757294E0
1.267668806E1,1.080307841E0,-2.503290176E0,-6.748812199E-1,2.808734840E0
1.268471407E1,4.637368917E-1,-2.709100723E0,-2.150777578E0,3.490003270E0
1.269274006E1,5.240151286E-1,-3.253441811E0,-3.111762762E0,4.532388218E0
1.270076606E1,1.077870369E0,-3.738040924E0,-2.862933397E0,4.830232098E0
1.270882258E1,1.600746393E0,-3.944483757E0,-1.798011065E0,4.621058852E0
1.271684858E1,1.976137877E0,-3.992274284E0,-7.339622974E-1,4.514651207E0
1.272487458E1,2.361713409E0,-4.022222519E0,-1.541292667E-1,4.666874763E0
1.273290058E1,2.627239227E0,-4.028687477E0,8.629083633E-2,4.810421484E0
1.274095709E1,2.736504555E0,-3.939791679E0,-8.963298798E-2,4.797754655E0
1.274898309E1,2.635096550E0,-3.761844635E0,-5.604264736E-1,4.627017043E0
1.275700909E1,2.291286469E0,-3.467963219E0,-1.108231306E0,4.301736765E0
1.276503509E1,2.025338650E0,-3.198819160E0,-1.456811428E0,4.056690795E0
1.277309161E1,1.672078848E0,-2.861954689E0,-1.744893789E0,3.745835908E0
1.278111760E1,1.177757502E0,-2.332691193E0,-1.837938666E0,3.194773775E0
1.278914360E1,8.099354506E-1,-1.671272278E0,-1.668563247E0,2.496647706E0
1.279716960E1,4.885041118E-1,-9.818305969E-1,-1.608077526E0,1.946417457E0
1.280522612E1,3.625908792E-1,-5.506839752E-1,-1.430294037E0,1.574949529E0
1.281325212E1,-1.214014888E-1,-1.846475601E-1,-1.314512253E0,1.332957428E0
1.282127812E1,-7.381018400E-1,1.582841873E-1,-1.040727496E0,1.285675671E0
1.282930412E1,-1.368946075E0,6.021060944E-1,-4.051687717E-1,1.549421453E0
1.283733012E1,-1.944233418E0,9.508342743E-1,7.534658909E-2,2.165596109E0
1.284538663E1,-2.674503326E0,1.203556061E0,1.931700706E-1,2.939188648E0
1.285341263E1,-3.304472208E0,1.355463028E0,4.257560968E-1,3.596954941E0
1.286143863E1,-3.993912935E0,1.630997658E0,6.930630207E-1,4.369419898E0
1.286949515E1,-4.731623650E0,1.556258202E0,7.471444607E-1,5.036707932E0
1.287752115E1,-5.066657543E0,1.368659973E0,4.414767027E-1,5.266796983E0
1.288554714E1,-5.213723183E0,1.104016304E0,1.919317245E-2,5.329364859E0
1.289357314E1,-5.050837040E0,7.744941711E-1,-5.251333117E-1,5.136785086E0
1.290162966E1,-4.625054359E0,9.048814774E-1,-5.896525383E-1,4.749487176E0
1.290965566E1,-3.765164614E0,1.411897659E0,-3.795639873E-1,4.039057859E0
1.291768166E1,-3.112007380E0,1.820371151E0,1.780561805E-1,3.609715371E0
1.292570766E1,-2.787960529E0,1.806407452E0,1.287724137E0,3.562873173E0
1.293373366E1,-2.815020800E0,1.631146431E0,2.803905249E0,4.294981423E0
1.294179017E1,-2.932753563E0,1.495676041E0,4.323545456E0,5.434255753E0
1.294981617E1,-2.464718580E0,1.280289650E0,4.983729839E0,5.705395900E0
1.295784217E1,-2.012798071E0,7.025699615E-1,4.515732765E0,4.993676304E0
1.296586817E1,-1.616760254E0,3.924903870E-1,3.805927515E0,4.153678691E0
1.297389417E1,-1.022971392E0,2.880191803E-1,2.142504692E0,2.391600274E0
1.298195068E1,-1.449778676E-1,3.103342056E-1,1.916144490E-1,3.924818446E-1
1.298997668E1,8.633097410E-1,9.643554688E-3,-1.102828383E0,1.400581005E0
1.299800268E1,1.125573277E0,3.728389740E-2,-1.576139331E0,1.937142350E0
1.300602868E1,1.072163820E0,7.935619354E-2,-1.483376980E0,1.832004347E0
1.301408520E1,9.142561555E-1,1.641969681E-1,-9.165002704E-1,1.304912912E0
1.302211120E1,4.361392558E-1,3.540000916E-1,-1.006630361E-1,5.706720267E-1
1.303013720E1,2.324190736E-2,5.719900131E-1,6.454439163E-1,8.627343800E-1
1.303816319E1,-3.003342152E-1,7.583084106E-1,1.345404387E0,1.573322996E0
1.304621971E1,-4.998290539E-1,1.011330605E0,1.585607052E0,1.945962075E0
1.305424571E1,-7.772585154E-1,1.393596649E0,1.268161654E0,2.038253272E0
1.306227171E1,-1.112058759E0,1.601173401E0,9.042605162E-1,2.148980694E0
1.307029771E1,-1.432574868E0,1.768200874E0,7.280644178E-1,2.389326868E0
1.307835422E1,-1.775283694E0,2.067093372E0,5.244328976E-1,2.774803970E0
1.308638022E1,-1.961049795E0,2.380589008E0,4.255658388E-1,3.113523183E0
1.309440622E1,-2.395336866E0,2.943255901E0,4.251529574E-1,3.818527077E0
1.310243222E1,-2.781656504E0,3.168514729E0,4.982503653E-1,4.245627388E0
1.311048874E1,-2.849423409E0,3.173594952E0,7.542109489E-1,4.331253033E0
1.311851474E1,-2.766778231E0,3.023082733E0,1.092535019E0,4.241193671E0
1.312654074E1,-2.430279493E0,2.805527210E0,9.174539447E-1,3.823475263E0
1.313456674E1,-1.927485704E0,2.563916683E0,4.593523145E-1,3.240350976E0
1.314262325E1,-1.280988216E0,2.338844776E0,-1.325765252E-2,2.666702357E0
1.315064925E1,-7.102710009E-1,2.036814690E0,-4.753496051E-1,2.208858579E0
1.315867525E1,-2.654958665E-1,1.672158241E0,-8.921598196E-1,1.913779084E0
1.316670125E1,2.659454942E-1,1.278412819E0,-1.174768567E0,1.756458803E0
1.317472725E1,7.947237492E-1,4.366722107E-1,-1.501405001E0,1.753991287E0
1.318278376E1,1.239441156E0,-6.948728561E-1,-1.686033487E0,2.204942536E0
1.319080976E1,2.064427614E0,-1.730647087E0,-1.838822603E0,3.261635982E0
1.319883576E1,2.925693512E0,-2.299381256E0,-2.197027683E0,4.321315463E0
1.320686176E1,3.846259832E0,-2.496597290E0,-2.460637331E0,5.203983936E0
1.321488776E1,4.428306580E0,-2.712454796E0,-2.614996672E0,5.814251265E0
1.322294428E1,4.630798817E0,-2.889317513E0,-2.703676224E0,6.091167252E0
1.323097028E1,4.564431190E0,-3.156537056E0,-2.622524500E0,6.138028432E0
1.323899627E1,4.513520718E0,-3.523873329E0,-2.332761288E0,6.183148691E0
1.324702227E1,4.103111267E0,-3.519871712E0,-1.913335085E0,5.734620309E0
1.325507879E1,3.675003767E0,-3.365107536E0,-1.518389225E0,5.209136901E0
1.326310479E1,3.083034992E0,-3.114765167E0,-1.500070453E0,4.632178556E0
1.327113079E1,2.176873207E0,-2.642006874E0,-1.576804161E0,3.768990401E0
1.327915679E1,1.121516466E0,-1.913343430E0,-1.424911380E0,2.636105974E0
1.328718279E1,3.342182040E-1,-1.330973625E0,-7.825897932E-1,1.579759280E0
1.329523930E1,-2.159559727E-2,-6.385593414E-1,2.270437479E-1,6.780658270E-1
1.330326530E1,-7.216957808E-1,2.981090546E-1,1.014570475E0,1.280260542E0
1.331129130E1,-1.870089412E0,6.051149368E-1,1.642609596E0,2.561555149E0
1.331931730E1,-2.392639875E0,1.457529068E-1,1.854879737E0,3.030931923E0
1.332734330E1,-2.566967249E0,-1.728687286E-1,1.767197132E0,3.121248173E0
1.333539981E1,-2.565401554E0,-3.127365112E-1,1.358215570E0,2.919561405E0
1.334342581E1,-2.892966747E0,-2.166166306E-1,5.144475698E-1,2.946325791E0
1.335145181E1,-4.008810520E0,-4.017438889E-1,-1.697990179E0,4.372085382E0
1.335947781E1,-4.239047527E0,-1.947556496E0,-4.723889828E0,6.639098986E0
1.336750381E1,-2.378707170E0,-3.708346367E0,-5.907299519E0,7.369278674E0
1.337556033E1,-1.309049964E0,-2.930136681E0,-4.275712967E0,5.346123282E0
1.338358633E1,-1.157476664E0,-1.214945793E0,-1.358652115E0,2.159115809E0
1.339161232E1,-1.114972591E0,-9.318981171E-1,9.940879941E-1,1.760627422E0
1.339963832E1,-1.162912846E0,-1.222115517E0,2.174721479E0,2.752334670E0
1.340766432E1,-1.396856785E0,-1.010782242E0,2.767127991E0,3.260350738E0
1.341572084E1,-1.263086796E0,-1.496610641E-1,2.565517426E0,2.863505954E0
1.342374684E1,-9.932947159E-1,3.364038467E-1,2.359405279E0,2.581975060E0
1.343177284E1,-6.969417334E-1,3.707857132E-1,2.130683661E0,2.272228573E0
1.343979884E1,-4.915258288E-1,4.564476013E-1,1.843870759E0,1.962091086E0
1.344782484E1,-2.804825902E-1,6.343412399E-1,1.571238995E0,1.717513106E0
1.345588135E1,-2.167134881E-1,1.024212837E0,1.337620258E0,1.698589011E0
1.346390735E1,-7.360285521E-2,1.319872856E0,1.147387266E0,1.750422599E0
1.347193335E1,3.422319889E-2,1.519072533E0,1.056607962E0,1.850722284E0
1.347995935E1,7.554495335E-2,1.591405869E0,1.003979325E0,1.883150064E0
1.348798535E1,8.333396912E-2,1.577844620E0,1.006617069E0,1.873450325E0
1.349604186E1,-5.970716476E-2,1.619722366E0,1.152457237E0,1.988774289E0
1.350406786E1,-2.243440151E-1,1.626265526E0,1.410721302E0,2.164533296E0
1.351209386E1,-5.264838338E-1,1.623404503E0,1.664001107E0,2.383595413E0
1.352011986E1,-8.780255318E-1,1.519564629E0,1.830493093E0,2.535884551E0
1.352814586E1,-1.214493394E0,1.216135025E0,1.899429679E0,2.561603347E0
1.353617186E1,-1.388887763E0,8.849592209E-1,1.950071692E0,2.552438373E0
1.354422838E1,-1.613681555E0,7.056713104E-1,1.793142557E0,2.513424037E0
1.355225438E1,-1.883955836E0,4.625988007E-1,1.416267276E0,2.401895135E0
1.356028038E1,-2.115773201E0,2.783041000E-1,8.653513193E-1,2.302777088E0
1.356830637E1,-2.243039131E0,1.799068451E-1,2.887074947E-1,2.268687514E0
1.357636289E1,-1.955327630E0,6.510257721E-2,8.268594742E-3,1.956428597E0
1.358438889E1,-1.303561926E0,-1.539821625E-1,2.178475857E-1,1.330579487E0
1.359241489E1,-5.948596001E-1,-2.935047150E-1,6.447978020E-1,9.250768438E-1
1.360044089E1,-2.007937431E-1,-2.802915573E-1,9.425816536E-1,1.003664116E0
1.360846688E1,1.262362003E-1,-1.839103699E-1,1.133694410E0,1.155431356E0
1.361652340E1,3.398085833E-1,-3.529644012E-2,1.135178089E0,1.185472482E0
1.362454940E1,4.674137831E-1,1.073026657E-1,9.232714176E-1,1.040393972E0
1.363257540E1,5.540986657E-1,2.916774750E-1,5.780427456E-1,8.521939313E-1
1.364060140E1,7.677732706E-1,3.915233612E-1,3.068182468E-1,9.148244498E-1
1.364862740E1,9.053502083E-1,4.912958145E-1,-5.309629440E-2,1.031430945E0
1.365665340E1,9.922225475E-1,5.720653534E-1,-3.543295860E-1,1.198880231E0
1.366470991E1,1.050269961E0,6.702632904E-1,-6.503610611E-1,1.405449885E0
1.367273591E1,9.930228591E-1,6.449708939E-1,-8.375992775E-1,1.450398015E0
1.368076191E1,9.041517377E-1,5.086765289E-1,-8.980677128E-1,1.372139859E0
1.368878791E1,7.491369843E-1,5.125741959E-1,-9.888207912E-1,1.342276084E0
1.369681391E1,6.765852571E-1,4.126863480E-1,-9.465377331E-1,1.234508531E0
1.370487043E1,7.332640886E-1,2.879772186E-1,-9.086012840E-1,1.202565339E0
1.371289642E1,7.169012427E-1,1.617794037E-1,-7.698321342E-1,1.064312681E0
1.372092242E1,6.902546883E-1,1.076221466E-1,-5.967714787E-1,9.187873850E-1
1.372894842E1,5.623615980E-1,1.249217987E-1,-4.318373203E-1,7.199579807E-1
1.373697442E1,5.209157467E-1,6.468200684E-2,-3.503556252E-1,6.310990740E-1
1.374503094E1,7.638164163E-1,-2.757263184E-2,-2.879021168E-1,8.167394913E-1
1.375305694E1,9.395942092E-1,5.352973938E-2,-1.403024197E-1,9.515185126E-1
1.376108294E1,1.018490911E0,1.118431091E-1,-1.468415260E-1,1.035082146E0
1.376910894E1,1.170445323E0,2.291574478E-1,-2.034194469E-1,1.209890434E0
1.377713494E1,1.058426857E0,1.933679581E-1,-1.129925251E-1,1.081862232E0
1.378519145E1,7.916074991E-1,1.263198853E-1,-1.595439911E-1,8.173453561E-1
1.379321745E1,4.789038301E-1,1.238346100E-1,-2.342839241E-1,5.473324823E-1
1.380124345E1,3.221749067E-1,1.848878860E-1,-2.563817501E-1,4.513444391E-1
1.380926945E1,2.843044400E-1,2.416954041E-1,-1.815586090E-1,4.149809772E-1
1.381729545E1,1.102375984E-1,2.919044495E-1,-2.444121838E-1,3.963557131E-1
1.382535196E1,6.625515223E-2,1.343135834E-1,-2.673623562E-1,3.064514862E-1
1.383337796E1,-9.438556433E-2,-1.087636948E-1,-3.371696472E-1,3.666354416E-1
1.384140396E1,-1.604077816E-1,-2.369441986E-1,-3.663499355E-1,4.648499596E-1
1.384942996E1,-3.851336837E-1,-3.542575836E-1,-4.497730732E-1,6.900160920E-1
1.385745596E1,-5.366441607E-1,-4.649648666E-1,-4.759838581E-1,8.548332678E-1
